778e56057df87cfcf2333fdb6c5148e6eccebae0aa3ef7f719436846a3b7bc5e,5540,6,572.1666666666666,384.471679350017,0,2026/01/30,70.66666666666667
1d893e9b6e100d86955da59167992a13b99637ed2096f5733b89519ceff16b80,5749,25,863.1200000000001,411.48222999298497,0,2026/01/19,48.16
ff2943b263be17d63bc5892b150ed909b8f8b99e6a87e7ec5901a79259313f9d,5936,12,601.4166666666666,260.4305596294124,0,2026/02/02,65.0
fbf4c1a5f2e6955ad4c6f52e31b66e8b3e148aba7bbaf87364b6408b1bbb8391,6011,7,701.5714285714286,78.14429353602802,0,2026/01/29,161.42857142857142
3961c5796ea1465139b648bef63c655a54697fdea82c9e576bc60aa30c829995,6026,11,802.2727272727273,299.3842441075261,0,2026/01/29,77.27272727272727
f216072a21aad86f60af631dfd74fa70d7afa4f2b6622562ebad2a74b6525e2c,6127,12,617.5,238.383619403683,0,2026/01/06,95.33333333333331
9188a13bcbf418a047419cbebb012eb41cda7786a605dc38dcc4f82d1603f177,6282,71,860.8169014084507,250.34434369197925,0,2026/01/19,17.549295774647888
b73ad149138eaab21e6d8471f492dfa84b45cbd75467f15bd87ab7f5f35fdfdc,6546,11,465.8181818181818,168.75362255064914,1,2026/01/05,60.0
b0d5de430e3ddad3344df9cee7d00f0761badafd7503a3970cb94058396e0bf1,6970,31,523.7741935483871,155.97719222795817,0,2026/01/27,40.096774193548384
71f595bd5f9dde2260069cb1972e847d6bb39b5ff2b97079dc407545ef9a5c95,6992,77,744.8831168831168,183.919799999466,0,2026/01/29,16.220779220779214
9335588e6a0dd1f8167fcc572bbc9d61b185cd1d7e4d6b5e68cc7be630eef675,7103,4,627.25,172.71417863047608,0,2026/01/27,23.0
b59da6d6cc52688047aaf6793070995fdc798a98778bde9ffe6652b85e1115bf,7452,30,780.933333333333,248.7741858705521,0,2026/01/24,34.599999999999994
8b9dec79f383c383728671bfd5efdf424046c5fe1e3f9790a27b8ada23ef16d0,7527,45,748.0,231.45347504652275,0,2026/02/03,10.288888888888891
43d02265e5e7496a2a0c4d8b423380abf5664b99fc41c49e681193d639a3b7ea,7691,23,505.5652173913044,154.63528650876663,0,2026/01/15,53.95652173913044
407447b9ec9fc073d06c0e35b5208f80b17a67574d4b96b59150e38d533fed21,7698,62,834.0806451612904,348.5233966500485,0,2026/01/17,20.016129032258064
e10710a9e9517573cd4ab83342b4043be4db1452a61328e9f777fde08521682e,7776,54,684.333333333333,221.2459666926793,0,2026/01/26,23.203703703703702
7c79340017475bb45c9a692b14577b375c1b187b975b10dda1f4bad3c4453ed3,7796,15,959.6,326.38133116545333,0,2026/02/03,83.06666666666666
9d75d41c8c85c66c9b892bda219ac95b208c104dbf8a384c64784539b3c56295,7909,12,651.1666666666666,230.30589561614693,0,2026/01/20,86.91666666666667
7c77175e451310ffded3b3178d2215b0ea10d20cee02665b0f64fe7b0a33636a,8212,61,1218.4426229508194,226.62249425993912,0,2026/01/19,20.42622950819672
f6333c42bc4ffe5c838e542996d0cffa4b3002aee9cfd15a43ca3d3797062834,8609,9,737.8888888888889,265.85311083982026,0,2026/01/13,79.77777777777777
d2befbed032b1d715f2da36e410d6cede6efb148ffbff77fe29c5712b600d96a,8665,33,527.8181818181819,227.2898902610408,1,2026/01/27,37.54545454545455
aaa56f776362eddfcef1d37e82ca100145644b098cc6e6d82e0d111c9286cc31,8727,42,520.4999999999998,226.76411595690024,0,2026/01/13,28.61904761904762
eabd0738d48e89e98c0d62766bf5e6d0a92cc552fbbbe5bd005446830855b36d,9090,43,701.8372093023256,245.71802048732977,0,2026/01/19,28.48837209302325
85f3b7d3e72281b9924196de4bc5f1e808ade55b440a121bfc1811c11f7c6fce,9520,10,468.6,145.81645997623167,0,2026/01/16,121.2
ece7c6b54ccbff978466779a81f0a9c6fcd3e07f3ceef93bdd9dce75d8d092c0,9776,24,561.8333333333334,263.5489623496088,0,2026/01/22,50.583333333333336
6da0817b6fc998e766799ceea963154ceb3617aeff8744516f3565184a2bd22b,10173,24,821.3333333333334,268.0998984624118,0,2026/01/19,51.5
c3879f333567b8c79da5bca7c029baedea2b84484abf660baaa3a111dae1b39f,10348,40,556.6499999999999,178.6494542393012,0,2026/01/20,30.9
13d0d970034775aa395a759372ab66724ec56f92df7c3669055c4e2448fa5629,10382,17,392.0,140.98685796075836,0,2026/01/06,69.05882352941177
b5416bef14f7505ed8e557ca10fe85ab70ae35b447fd8e077705be18740a5b68,10396,6,451.3333333333333,228.66180752854692,0,2026/02/03,105.0
ba4fd2522206b1aa8f8e167c2befac726bb1c2d57f4b79f1bd9c519d4299820e,10435,46,496.0434782608696,322.9958915152449,0,2026/01/22,26.847826086956523
b9c2755d8e15e311b1a3d20f17ba3459c3bba20aafae8320fd0faf7b76274d15,10513,56,827.0714285714286,258.3588214329924,0,2026/02/02,22.053571428571438
625c239ab4f6ef8d107c544eaf9414ff3909657dd18d3b291df82a7923a1a5cb,10523,5,581.4,157.83104890990242,0,2026/01/17,44.8
deafbe3e5807689dfb12d9d69ac7e0a834e9815081666c67ed24c1758aa59a82,11446,22,541.6818181818181,131.92848833007193,0,2026/01/09,54.09090909090909
759c8c873d9bfe972eb89de292901699eae1d65c68b246bc51466b9f0adc2090,11531,5,273.8,186.95389806045768,0,2026/01/16,210.0
e6b32c872c5783ca138ca52883978f26a51cb6eb277a5c63903f8228636d9792,11873,7,650.8571428571429,158.3444965631477,1,2026/01/23,173.0
00fb7d3aca2efa93a35bcf8619a5dbc1a71b7e49ed7481e1d2f79ff44c5ebea7,11893,4,611.25,383.0061194028106,0,2026/01/16,13.0
25493b127ec34a5da83437038cfb87372b486026fac6c9ffe6c53876334063e9,12604,28,459.75,189.9079899394892,0,2026/01/20,43.35714285714287
bec11f2bd0174451f3cfb1334acf52d2292f96f29bc3813e2c01d1568574f5d2,12704,52,965.4038461538462,621.4750833428291,0,2026/01/29,24.057692307692307
6e2720814f0551e0e49fc54d10f52a0d80bd894c7158e28668969d98d06280a4,12811,13,312.0,162.6931987609713,0,2026/01/30,94.6923076923077
e09b2b3b7edb844d6e27bb001b201fab74f0ec3dec39b0d36731b65e0f5bbd31,12898,35,779.2761904761904,262.0718971472838,0,2026/01/08,34.94285714285714
4ab264802459aadb0898a6c09ce8e4277a5ff55e84e1cf9b8504743cdd447653,12920,72,1046.4166666666667,344.4670501094568,0,2026/01/22,17.30555555555555
4c0af1689a32d6b0c3e7623ab18c7aef96a636e98f4d4c4816e0772d4511c7fc,12936,12,205.08333333333331,102.04121580137225,0,2026/01/29,103.66666666666669
3bad747304b066a94fa32562346fdddf834fd8fdef96fc9ca73f1fb7fe92d69b,14085,14,174.14285714285714,81.58418714332291,0,2026/01/27,78.35714285714286
dcc7bcea4afacc24b5c03d6824efcf0ef4548688538b3fcb945160ccb8276ab7,14209,27,476.14814814814815,212.74949687953796,0,2026/01/26,45.11111111111112
5233f16c6fa31cde5ee134a9ad0213aea3903a7f2b43e42d36ff9f2c1f04ad21,14392,16,587.0,111.35865480509362,0,2026/01/22,77.5625
ab229304272b97c123388c2a059ee470ef2a42a5315b8580a3138d1d9ff0c1cf,14495,73,639.5753424657535,289.53382076125183,1,2026/01/26,17.16438356164383
b6f45a19dce10a15998d52ab8235cfc5d5fc530f99c389987fa26f677c191945,14570,51,643.7843137254899,206.1053712732073,0,2026/01/30,24.215686274509803
f1ff6c67d22eead9a8d9d189a380606729247709d666385d0cefc9bc1d400ed4,14808,22,445.54545454545456,110.6282584616062,0,2026/02/02,56.81818181818182
f1ff469595abd7cbd6ff85d228b439de2660494983c6d990f035a8950f38ba00,15301,10,345.8,260.1544925616315,0,2026/01/26,110.5
77e66efd135696eda48b07be0a066ddf6358f15e5f7f24f868e5ffcd6ed339dd,15731,36,881.6666666666666,246.3055915817676,0,2026/01/20,34.611111111111114
d446d154758bcb5fb335a09fc4444efa8082e83d6592313279b66f90558a9643,15966,6,629.5,226.2820879639688,0,2026/01/19,50.0
2bb75a503fa4150259f7b249dc387cbdcf963d36217d399c0bcc60fce2245e9e,16018,2,307.5,96.5,0,2026/01/13,158.0
236a924fb40e9bcf0c7606589b030b70db59bfaa5c760cb0cf46daf5c131cf53,16042,23,577.0434782608696,188.07687564695183,0,2026/01/27,54.391304347826086
cd038edc6dda0399e3dd8279e8edbdd53c71a0e569db1296d817c32bdd35f86c,16172,9,321.0,152.34390918795103,0,2026/01/30,92.11111111111111
f8283436842a02950de0168c91385264b39e24c916b4e55b8634cff807e6f9aa,16506,3,440.6666666666667,51.86092513208314,0,2026/01/10,22.666666666666668
2525a3cf77787f2b653be7eaec93e4842115689c863e7e91da2fbb7630cbe974,16962,13,457.2307692307692,187.73145871620983,0,2026/01/22,91.15384615384616
1e74ad58bb069ec1ddebc3ae8dd0b6e313667ae049b21ac70f504879665499e7,17046,8,493.875,217.74953358159,0,2026/01/19,128.125
b096d747a58ae88ea5c2d7228524d419b5dcec9e69665f95eeeaf7aa50a34aef,17254,38,611.2105263157895,191.66200484113423,0,2026/01/30,32.13157894736842
d89143d96422bf106aeb1133bb38c49346a16321486c66eaee9318491e3f9e0f,17494,30,588.1,177.2266627796167,0,2026/02/03,40.6
87ee13d58988fe663ced3729bcd0e8f4f3c769d41caa5115261f9250c83961a0,17915,18,325.55555555555554,176.66359186702283,0,2026/01/13,68.11111111111111
1a5626e359a7793f2b099c4eb60791e9ab5b0b1e8a2ccfd34335199de2c65a28,19292,11,382.54545454545456,152.27687918355923,0,2026/01/06,99.27272727272728
655d13957428bf418177566a68aa9ea6477463cab2686569941d41c569989ede,19369,6,275.5,191.6070197043939,0,2026/01/17,205.5
e3fe55645e6acd87fdba28e653ade7667279757ca0e72b65c1e60f3b83323740,19444,8,383.75,132.9621656712916,0,2026/01/24,53.875
3d2530095978957999ef0f6d49e72a73acb8293707e8437024198b0009ca2280,19507,128,615.6015624999998,346.5520870808008,0,2026/01/31,9.7890625
2e8ba44c905cc43b644f3a7dc784a6523f9f1217a1f89d177238ab41c073bdee,19593,33,735.6666666666666,299.82678501111445,0,2026/01/30,37.57575757575759
7ab06dd5b4fe3f8dc5d8f60c0f8484fa47883adda8a42ff12250d62b15b6fb2c,19676,73,925.3150684931506,190.3690630956079,1,2026/02/03,17.26027397260274
abc461cd74df35b5c74c8f4b707bb6a0940c5fd7d489ab8516b1534dbfad29c7,19724,10,341.8,98.95433290159654,0,2026/01/19,16.4
3cfab2f60c388b992d08a86085de4bd3c380d62077053f47f3401ada6ce98078,19817,27,535.0000000000001,168.63043089022204,0,2026/01/15,45.18518518518518
7bf8a1a993ec0f5b0c5c34509ebeb56e962b4a0428311d139c4c24c38e3f14ce,19916,22,613.3181818181819,204.2307933249752,0,2026/01/17,55.59090909090909
fcefe69e15c961e5a2736ccc3b0b4c1f74fcc839e7390b4d9bb26501af97c542,20085,7,310.7142857142857,107.12704645248392,0,2026/01/05,162.28571428571428
b9ea98104818757c1d112cb4400803c976c4d1c08d770237988af62fcba6a7a2,20536,1,602.0,0.0,0,2026/02/02,0.0
ce5120a407243f012a325e3006edd36a7f9452372d946ef5969fd6490e082ec8,20659,10,777.3,320.9975233549319,0,2026/01/09,119.8
ddf7bf6699f71e0cf8f4242c080e0f344b537643bf90fcea83f12261fc745cc3,20919,7,617.5714285714286,320.42197942394523,0,2026/02/02,151.0
8bb61ae5f483c22a3296c64f0a14434fff45d309c5151f673e5404966f95a588,20939,4,255.0,127.91598805466032,0,2026/01/10,45.5
f04432875f9324911f6c6cdc5cd7c6cb91e5a47bd90312b93d706dea06276abc,21076,18,487.77777777777777,274.3698954079562,0,2026/01/23,64.77777777777777
9f420c634255cecd252620d166d845e3a74ed4b598f22af3c45a43c80772eea1,21361,22,448.2272727272728,200.87126855009808,0,2026/01/26,14.818181818181818
2f2488e0b9338624d97b1c79bfff145cbc15ccd404f87247e52106d9affbe42d,21391,12,345.25,207.08819578463024,0,2026/02/02,96.75
5707ce56f472f5f815f732d0947a6f618a42cb244e720ca5e5eb3b9fb53ac4c1,21461,11,248.54545454545453,72.81528765103164,0,2026/01/19,103.63636363636364
452e8e44bacaf3b837f61132079f0b58f445bb38a43689ea234b32aa5bd56d34,21529,6,319.1666666666667,191.8631601486388,0,2026/01/20,207.0
83984e48a47afb692f4a10fed9603f7d5cc754c940a47558e9601c49cf0b2195,21538,5,564.2,227.8151882557437,0,2026/01/10,43.4
8a8545aa8785224e122ccf3d3402baa9f2015252dc4726a55673d6604d2e8391,21545,1,302.0,0.0,0,2026/01/19,0.0
e31077bdd6989cdb79bc383b7b813553d9259a97593818716e378d9e274db787,21560,67,623.8059701492538,324.0389344031569,0,2026/01/31,18.522388059701488
fff5827215b1e43b3c4fc18d1e84abce94e5df58fed4686335cb0834e466aa71,21605,17,464.52941176470586,168.58969253505907,0,2026/01/27,72.76470588235294
a087d0b284cb0989ced1bcb5b980f66e853f7ef3e9af73707562e6005a1c460c,21634,19,336.0,273.5226344910917,1,2026/01/05,53.26315789473684
3dec20e4648f3a9afc19150ff14f3ab9515bacc5282a7e06870b94d4a9a59480,21651,44,681.9318181818181,403.7679012483686,0,2026/01/13,27.795454545454547
a19cbfef622e29f1457f889c1aba18f2f5d8f9093ef9493ace5afb40d5015b62,21770,7,536.4285714285714,304.88960866088524,0,2026/01/15,173.0
d8d5f1c339edcdc54695b25b21d5682e087f64627027ef2ff294e9c83626d931,21961,47,498.51063829787233,171.0683417421268,0,2026/01/27,18.106382978723403
2694fcb5e93e66bd1f3d95cecee7a584812f60680ecdae8f20684628ef872652,22012,42,325.47619047619054,120.40808351586568,0,2026/01/29,29.714285714285715
a4257a7958b4899f9704cb7c39e3c04f44d3bd40f9d6f846d05e5916321541fe,22206,35,637.4857142857143,251.56644920844903,0,2026/01/17,33.94285714285714
d5a0d4c40be4eb562adeba5d1719ff913c98f9e4b5d76322bf3ab6bc1192677c,22456,7,552.5714285714286,185.0581816949602,0,2026/02/02,6579.285714285715
8bf25ad725caa19ce80b146844363e565e21710dad08367d8b97cfe54bd57200,22565,11,267.90909090909093,147.49943269256354,0,2026/01/05,68.72727272727273
84da4de579b21274f6279fd299ba6dd4450ba2f4f7f9718eb6321bccf8625c1c,22638,40,376.225,184.98587615004556,0,2026/01/15,30.7
e3ae0a465ba3614c4bce8501ff510fcbb4188d4e48bd2c9e59a968faba2e46e5,22679,17,568.8823529411765,222.1700150131297,0,2026/01/10,67.94117647058823
6af4f9817d2af0fadb557da41feaa1f2ca94b1e93a982f4ab921981759999094,22795,18,549.6666666666665,325.76781097380825,0,2026/01/20,67.27777777777777
4978fd98714cd613362ba93111b7fee22310ae3760febcaad05ceb1aa5022901,22872,34,603.7058823529412,269.8475091615485,0,2026/01/17,36.588235294117645
e25d073e1664a52e1c8a5666e279025f579f82173d053da9377b218bdd1903f4,23159,76,966.530701754386,847.7533211387886,0,2026/02/02,16.263157894736842
2a23f9e82c4063c7de45df4f82145f994b3181097c696449aacdac57e9243cc7,23253,28,435.82142857142856,227.23352581672887,0,2026/01/19,43.82142857142857
d252164dec33a95cb16b9fb85739cc7928173793adccdbcc305ca9b11b6bde44,23325,12,318.9166666666667,149.82181546386653,0,2026/02/03,50.25
88b8c156526e7efb318e50f18130a3390c09a9901bb2eebbed48ce3bfcfcf438,23380,23,514.304347826087,375.7576039651335,0,2026/02/02,53.34782608695652
38a27d9e6da3f554ce9498eace62c0e124b26cb44742a0adb9c9d5952303ceb7,23395,3,291.3333333333333,252.2252080097379,0,2026/01/10,39.66666666666666
1753dae11c9be50f49821f4a590722826633298714a0ac729b8f8b10c62211df,23566,45,628.8888888888888,167.46571419875437,0,2026/01/09,27.288888888888888
ae699a8f070b4f2f52cc0048994551676bc7a18d74b3431add5fdfe6f483ca1d,23657,6,436.0,168.619888111298,0,2026/01/05,198.83333333333331
af05fa1609baa17107472b3f5e52ff22162e75b3b334782cd423acaad9b31ddd,23661,16,452.1875,273.47674004154345,0,2026/01/13,75.25
1f0a9a91969adde4e6e7a7cd72fd3d5093649f98566e17f663345285ed777e3b,23756,35,627.6285714285714,266.4589044395067,0,2026/01/15,35.48571428571429
eb2238dc3b2bba8705497b277e19772708206cbc3adae620578418788910cab3,23760,74,1203.4189189189185,714.8482546734258,1,2026/01/31,16.864864864864863
d62f56429911595caea4136be402ac9005879e16a9eb6d1a1894101e7c602107,23956,31,638.1290322580645,166.2904070585813,0,2026/02/03,40.4516129032258
9ffcbdae9789342459ebc21dab02e3c2eafee677c4dce857caa0bf6902950ef4,24060,9,410.3333333333333,153.00254173633124,0,2026/02/02,82.0
9a0e747d391a05a8e8f6a242a479c5f6d41ea5cdcab737d36de627017b8cc3e9,24125,18,648.6666666666666,461.44110012967946,1,2026/01/05,66.61111111111111
8ac923dfbc327889f70f8de78cbcb78a1055a05984e5d43adb2e75b52614a35d,24133,65,684.4461538461537,375.8263523232399,0,2026/01/31,19.09230769230769
ed316fe7c9990cd57af081132f3efdd00260af06120fb267cd31e2c1cba0c6bd,24201,1,847.0,0.0,0,2026/01/30,0.0
b8551072a9f0222f1541618c6579be1acd74c3f253aa58662754b25ab5039301,24283,28,701.6071428571429,278.4763825951228,0,2026/01/09,42.60714285714285
81532a9c72fe22ab70abdb45cc03b08a122f9b6f190fca4588c15f820fa36978,24290,67,758.6716417910446,458.8281435518259,0,2026/01/13,18.35820895522388
e79a6c06566528643fd7956b4dbbb9546897cc44e5688aae90d2fa3545f4049c,24486,39,731.025641025641,257.99517856551256,0,2026/01/24,31.615384615384617
2ff478201e83f0f97dbc53db9b78d5506ac88ace7ba1e84380132aeb9e39eb84,24496,12,528.9166666666666,131.69501277151264,0,2026/01/09,95.58333333333331
4e83fc3894b0289f0cbd7515036405b9b224b831114deb8cce8f85b74150751a,24505,11,461.27272727272725,239.51659305172885,0,2026/01/20,94.0
5cfe9665cdb93822bc5fc38f9551fc409df23ef3768ff37efe0b1795b155281e,24558,1,440.0,0.0,0,2026/01/13,0.0
2ceb62a68d76086974cd8446bdd4e7fa51f61259a72a4d9a32d4319b06746118,24598,1,474.0,0.0,0,2026/02/03,0.0
d14ecee80f9c91ccbd8efe5c18b8be32a12e9cd7940325a4bab146207ebbb716,24667,32,371.1875,80.10556999204238,0,2026/01/19,38.6875
d9bf0d8a8fa2bd62383cf064047c30eab4c3dee5c517253ac400da5d48222418,24770,70,1428.2714285714285,2935.001070437521,0,2026/01/29,17.928571428571423
381ee01593d293b4fc93010b841674cbca16ed172cbe354c9cfd5cdd94709302,25055,39,601.6666666666666,351.7717305687746,1,2026/01/29,31.23076923076923
dae5c38afe2b8c0e24f160f06ba0c3c0a971c9f9222090dfee77c8e5ae350574,25124,24,484.5,305.9733103828938,0,2026/02/02,44.333333333333336
1fc7845fb27fca2bf74c8e7cf9a24bde7d446a50c919b4e9537fec3b57197463,25245,26,648.8461538461537,296.72205231725064,0,2026/01/30,46.73076923076923
3b2c26d29b7c93475257c7fbea45e91b7cd844e2bd6c361bc54900399d96450a,25358,5,317.8,111.8166356138477,0,2026/01/05,47.6
0518104ff5062b48c4bd53c4c7c381fcfb58279a1cc34509afae438e4ba7df02,25393,18,395.8333333333333,185.22456340585316,0,2026/02/02,68.0
f184238c8a8c2fc7317d5e47ac509bd9f2f500dd65e26f2fb0eb7b64b1bf2b91,25414,31,520.1612903225808,222.33411311897103,1,2026/01/19,39.58064516129032
0353b5d5f03e2aaa7c5ece08b6eb21d9f80e8bca84edff39f0076562dd7f7806,25454,4,133.5,38.50649295898031,0,2026/01/26,284.5
e89828a697bba89581487b2295f375f9007e66ac4206ddf3cf231d9ebcbd9a97,25548,18,706.6666666666666,397.1329192544426,0,2026/02/03,67.16666666666667
277954693ad31a24c6da12033af1574be9d4024d7f49df57368231f677c00070,25686,17,365.88235294117646,219.4173788904825,0,2026/01/06,69.47058823529412
f25227730473534edf871a1828c972a003fe11bae9fa019cc748ee9858f99cd4,25740,17,381.88235294117646,137.5974018021378,0,2026/01/24,70.41176470588235
cf87b4cbf648a2186844aeeafb2a1d043dd1594fb1bf71be03ea653ba816e008,25827,4,290.5,136.33323145880465,0,2026/01/26,151.0
8b7b2f1c156ff7b21d093544f574802a24725229dfa2c9c0a1f30ff9e0fc01be,25914,14,559.4285714285714,241.4671566799552,0,2026/01/05,88.0
fe1dc1b52a857b0228af5b036f596dcf10d9ff691f550adf69b9e1141accbf5f,25915,2,473.0,179.0,0,2026/01/17,26.5
2995bffe30f078aeb6d85d25e2ef4e8567a3d5e6ec5e5e2b81635de51f9940a2,25979,42,385.1190476190477,347.8108546172317,0,2026/01/30,29.52380952380953
6ebdd0329510f8ca3201625cc58dfb60a90432c52ab48464d83c9da1cbf083c2,26019,17,995.6470588235294,260.1157980086992,0,2026/01/15,67.82352941176471
07cc431a5f277808483adb1a659e444108bb1c749a61ed68d4e4a785f8ae058a,26067,28,607.5357142857144,180.66355513235405,0,2026/01/19,42.5
77c222cd2b65d4f3376860634673ea8896b765891359ffd7c9a403da606edc9b,26084,12,769.75,174.21735705721173,0,2026/01/15,67.5
2670ab9402369b84019976f45d940945e0c09fe9b5c7b1eb4a2648429e899950,26137,17,481.7647058823529,226.70803442307096,0,2026/01/30,69.0
0cb22d15049f450745b8b44a571e57b473cb08bc3ae20074230f025bb6608181,26217,1,532.0,0.0,0,2026/02/03,0.0
fef4da8fcfedeca8f4b22f6e0851497b5fefeca2db84ec97064188d1337f73b9,26313,6,453.3333333333333,187.63942963981629,0,2026/02/02,113.5
f282e98598d7126219f80b602369370f2cd4117b19eaa908ea265f9450e05e0e,26325,32,370.0,218.9055161479491,1,2026/01/22,37.9375
2437a5c92e0632c2e57ae413ae05dbef0b182d4356e3512c1d3262de6c9ab231,26331,51,525.3921568627451,247.00806356857476,1,2026/01/24,23.84313725490196
e888f7fed7b83512979deea18b60ebba430b3348db1487ea50ed38eafa0b52cd,26393,6,524.8333333333334,128.3581144904969,0,2026/01/19,89.0
4adc2751f3bb2f55b66999be6ed73a2174d7dfd4286ec9420a3dd5cb252a46e7,26456,9,650.5555555555555,247.45779038998012,0,2026/01/22,128.33333333333334
018e57692e0dc2cbc7448b661f002f52f56b25f0537c3762715eb6024e3b5a35,26475,71,618.492957746479,192.78732887759705,1,2026/01/31,17.45070422535211
a13e50ba17e7d508e3d4aca134983e8659ca602fefd9a73a265c0e395c6a708b,26522,1,28.666666666666668,0.0,0,2026/01/17,0.0
e0c1da4a793bc76997e0a1d4d53bb813219a8597c673e549632470432b912c05,26526,14,577.8571428571429,413.2053894585004,0,2026/02/03,79.07142857142857
1cf4656d56ae8fa49b43866cc5d73cb462a938bdf4f5aaed58f970ab952ecb0b,26546,4,762.75,333.0213018712166,0,2026/01/31,154.5
c3942afb2d11479c0aa4d69cfcb08661abc36ccc7929a2faf87d7be02e4560e5,26554,38,762.7105263157895,212.38419852694688,0,2026/01/26,32.8421052631579
2393feb1019e89cae689cc358fa589d851251482b9bf31f4404e6ef5f0461514,26568,14,621.7142857142857,359.2097335165922,0,2026/01/15,78.14285714285714
7f507b4728d1e4786099e101f39e3e1780a4912cb543712f514ca5bc5ad6ea9f,26595,5,369.8,270.78729660011743,0,2026/01/24,248.8
